# Ghidra function inventory for the stripped Gold 2.1 target.
# This image carries no CodeView stream, so these boundaries are ANALYSIS OUTPUT,
# not retail evidence: entry points and extents are Ghidra's opinion and every one
# of them is a claim still to be proven.
# Names are placeholders (FUN_*) except where analysis recognised one.
#
# thunk=1 forwards elsewhere and has no body worth reconstructing.
#
# chunks>1 is ALWAYS analysis error. VC6 emits contiguous functions, and reading
# the gap bytes out of the image confirms it: not one of the 76 gaps is padding.
# They hold real code, overwhelmingly inline SEH - the recurring `6a 01 58 c3`
# (push 1; pop eax; ret) is a filter returning EXCEPTION_EXECUTE_HANDLER, followed
# by `8b 65 e8` (mov esp,[ebp-18]) restoring the handler frame. Ghidra keeps those
# blocks out of the body it reports; the function itself is contiguous.
#
# So for 25 of the 26 affected rows the real extent is byte_size+total_gap, and
# byte_size undercounts. Six of them additionally have another entry point carved
# INSIDE the gap (0xd7d64 0xd90a8 0xdc19c 0xdc4cb 0xe0171 and 0xd84ad), which is
# the same SEH block promoted to a function of its own.
#
# 0xd84ad is different in kind and must not be used: its gap spans 0xd853e..0xdc0ad
# and swallows 105 other functions, __amsg_exit among them. The fragment 15,216
# bytes away is a separate function with its own prologue, not part of it.
entry_rva,byte_size,name,thunk,chunks,max_gap,total_gap,extent
0x97776,61,FUN_00497776,0,1,0,0,61
0x977b3,108,FUN_004977b3,0,1,0,0,108
0x9781f,90,FUN_0049781f,0,1,0,0,90
0x97879,848,FUN_00497879,0,1,0,0,848
0x97be4,319,FUN_00497be4,0,1,0,0,319
0x97d23,2393,FUN_00497d23,0,1,0,0,2393
0x98754,39,FUN_00498754,0,1,0,0,39
0x9877b,18,FUN_0049877b,0,1,0,0,18
0x98790,103,FUN_00498790,0,1,0,0,103
0x987f7,896,FUN_004987f7,0,1,0,0,896
0x98bc1,251,FUN_00498bc1,0,1,0,0,251
0x98cbc,571,FUN_00498cbc,0,1,0,0,571
0x98f2b,516,FUN_00498f2b,0,1,0,0,516
0x9912f,818,FUN_0049912f,0,1,0,0,818
0x994a8,371,FUN_004994a8,0,1,0,0,371
0x99653,6871,FUN_00499653,0,1,0,0,6871
0x9b22d,144,FUN_0049b22d,0,1,0,0,144
0x9b2bd,1352,FUN_0049b2bd,0,1,0,0,1352
0x9b805,816,FUN_0049b805,0,1,0,0,816
0x9bb35,701,FUN_0049bb35,0,1,0,0,701
0x9bdf2,2660,FUN_0049bdf2,0,1,0,0,2660
0x9c856,295,FUN_0049c856,0,1,0,0,295
0x9c97d,467,FUN_0049c97d,0,1,0,0,467
0x9cb50,120,FUN_0049cb50,0,1,0,0,120
0x9cbc8,103,FUN_0049cbc8,0,1,0,0,103
0x9cc2f,602,FUN_0049cc2f,0,1,0,0,602
0x9ce89,1070,FUN_0049ce89,0,1,0,0,1070
0x9d2fe,530,FUN_0049d2fe,0,1,0,0,530
0x9d510,2338,FUN_0049d510,0,1,0,0,2338
0x9de32,356,FUN_0049de32,0,1,0,0,356
0x9df96,797,FUN_0049df96,0,1,0,0,797
0x9e2b3,615,FUN_0049e2b3,0,1,0,0,615
0x9e51a,1261,FUN_0049e51a,0,1,0,0,1261
0x9ea07,1572,FUN_0049ea07,0,1,0,0,1572
0x9f02b,1811,FUN_0049f02b,0,1,0,0,1811
0x9f7c0,1610,FUN_0049f7c0,0,1,0,0,1610
0x9fe0a,482,FUN_0049fe0a,0,1,0,0,482
0x9ffec,396,FUN_0049ffec,0,1,0,0,396
0xa0178,699,FUN_004a0178,0,1,0,0,699
0xa0433,1426,FUN_004a0433,0,1,0,0,1426
0xa09c5,134,FUN_004a09c5,0,1,0,0,134
0xa0a4b,161,FUN_004a0a4b,0,1,0,0,161
0xa0aec,461,FUN_004a0aec,0,1,0,0,461
0xa0cb9,2421,FUN_004a0cb9,0,1,0,0,2421
0xa162e,563,FUN_004a162e,0,1,0,0,563
0xa1861,39,FUN_004a1861,0,1,0,0,39
0xa1888,18,FUN_004a1888,0,1,0,0,18
0xa18a0,688,FUN_004a18a0,0,1,0,0,688
0xa1b50,299,FUN_004a1b50,0,1,0,0,299
0xa1c7b,53,FUN_004a1c7b,0,1,0,0,53
0xa1cb0,893,FUN_004a1cb0,0,1,0,0,893
0xa202d,40,FUN_004a202d,0,1,0,0,40
0xa2055,214,FUN_004a2055,0,1,0,0,214
0xa212b,52,FUN_004a212b,0,1,0,0,52
0xa215f,192,FUN_004a215f,0,1,0,0,192
0xa221f,39,FUN_004a221f,0,1,0,0,39
0xa2246,18,FUN_004a2246,0,1,0,0,18
0xa2260,121,FUN_004a2260,0,1,0,0,121
0xa22d9,51,pcharNode<1>,0,1,0,0,51
0xa230c,61,FUN_004a230c,0,1,0,0,61
0xa2349,37,FUN_004a2349,0,1,0,0,37
0xa236e,994,FUN_004a236e,0,1,0,0,994
0xa2750,287,FUN_004a2750,0,1,0,0,287
0xa286f,389,FUN_004a286f,0,1,0,0,389
0xa29f4,2287,FUN_004a29f4,0,1,0,0,2287
0xa33b6,152,FUN_004a33b6,0,1,0,0,152
0xa344e,587,FUN_004a344e,0,1,0,0,587
0xa3699,334,FUN_004a3699,0,1,0,0,334
0xa37e7,1097,FUN_004a37e7,0,1,0,0,1097
0xa3c30,897,FUN_004a3c30,0,1,0,0,897
0xa3fb1,39,FUN_004a3fb1,0,1,0,0,39
0xa3fd8,18,FUN_004a3fd8,0,1,0,0,18
0xa3ff0,90,FUN_004a3ff0,0,1,0,0,90
0xa404a,63,FUN_004a404a,0,1,0,0,63
0xa4089,222,FUN_004a4089,0,1,0,0,222
0xa4167,165,FUN_004a4167,0,1,0,0,165
0xa420c,196,FUN_004a420c,0,1,0,0,196
0xa42d0,297,FUN_004a42d0,0,1,0,0,297
0xa43f9,588,FUN_004a43f9,0,1,0,0,588
0xa4645,30,FUN_004a4645,0,1,0,0,30
0xa4663,158,FUN_004a4663,0,1,0,0,158
0xa4701,39,FUN_004a4701,0,1,0,0,39
0xa4728,18,FUN_004a4728,0,1,0,0,18
0xa4740,397,FUN_004a4740,0,1,0,0,397
0xa48cd,86,FUN_004a48cd,0,1,0,0,86
0xa4923,1017,FUN_004a4923,0,1,0,0,1017
0xa4d1c,93,FUN_004a4d1c,0,1,0,0,93
0xa4d79,484,FUN_004a4d79,0,1,0,0,484
0xa4f5d,518,FUN_004a4f5d,0,1,0,0,518
0xa5163,119,FUN_004a5163,0,1,0,0,119
0xa51da,2527,FUN_004a51da,0,1,0,0,2527
0xa5bb9,489,FUN_004a5bb9,0,1,0,0,489
0xa5da2,186,FUN_004a5da2,0,1,0,0,186
0xa5e5c,884,FUN_004a5e5c,0,1,0,0,884
0xa61d0,1438,FUN_004a61d0,0,1,0,0,1438
0xa67ce,116,FUN_004a67ce,0,1,0,0,116
0xa6842,5889,FUN_004a6842,0,1,0,0,5889
0xa7f7b,1152,FUN_004a7f7b,0,1,0,0,1152
0xa8413,164,FUN_004a8413,0,1,0,0,164
0xa84b7,886,FUN_004a84b7,0,1,0,0,886
0xa882d,22,FUN_004a882d,0,1,0,0,22
0xa8843,147,FUN_004a8843,0,1,0,0,147
0xa88d6,121,FUN_004a88d6,0,1,0,0,121
0xa894f,175,FUN_004a894f,0,1,0,0,175
0xa89fe,3692,FUN_004a89fe,0,1,0,0,3692
0xa986a,929,FUN_004a986a,0,1,0,0,929
0xa9c0b,889,FUN_004a9c0b,0,1,0,0,889
0xa9f84,340,FUN_004a9f84,0,1,0,0,340
0xaa0d8,1803,FUN_004aa0d8,0,1,0,0,1803
0xaa7e3,288,FUN_004aa7e3,0,1,0,0,288
0xaa903,299,FUN_004aa903,0,1,0,0,299
0xaaa2e,719,FUN_004aaa2e,0,1,0,0,719
0xaacfd,1607,FUN_004aacfd,0,1,0,0,1607
0xab344,3555,FUN_004ab344,0,1,0,0,3555
0xac127,1144,FUN_004ac127,0,1,0,0,1144
0xac5c7,210,FUN_004ac5c7,0,1,0,0,210
0xac699,39,FUN_004ac699,0,1,0,0,39
0xac6c0,18,FUN_004ac6c0,0,1,0,0,18
0xac6e0,403,FUN_004ac6e0,0,1,0,0,403
0xac873,1593,FUN_004ac873,0,1,0,0,1593
0xaceac,198,FUN_004aceac,0,1,0,0,198
0xacf72,307,FUN_004acf72,0,1,0,0,307
0xad0a5,47,FUN_004ad0a5,0,1,0,0,47
0xad0d4,806,FUN_004ad0d4,0,1,0,0,806
0xad468,39,FUN_004ad468,0,1,0,0,39
0xad48f,18,FUN_004ad48f,0,1,0,0,18
0xad4b0,1785,FUN_004ad4b0,0,1,0,0,1785
0xadba9,646,FUN_004adba9,0,1,0,0,646
0xade2f,323,FUN_004ade2f,0,1,0,0,323
0xadf72,39,FUN_004adf72,0,1,0,0,39
0xadf99,18,FUN_004adf99,0,1,0,0,18
0xadfb0,698,FUN_004adfb0,0,1,0,0,698
0xae26a,81,FUN_004ae26a,0,1,0,0,81
0xae2bb,563,FUN_004ae2bb,0,1,0,0,563
0xae4ee,4490,FUN_004ae4ee,0,1,0,0,4490
0xaf6d0,1236,FUN_004af6d0,0,1,0,0,1236
0xafba4,39,FUN_004afba4,0,1,0,0,39
0xafbcb,18,FUN_004afbcb,0,1,0,0,18
0xafbe0,58,FUN_004afbe0,0,1,0,0,58
0xafc1a,45,FUN_004afc1a,0,1,0,0,45
0xafc47,118,FUN_004afc47,0,1,0,0,118
0xafcbd,178,FUN_004afcbd,0,1,0,0,178
0xafd6f,288,FUN_004afd6f,0,1,0,0,288
0xafe8f,1242,FUN_004afe8f,0,1,0,0,1242
0xb0369,273,FUN_004b0369,0,1,0,0,273
0xb047a,126,FUN_004b047a,0,1,0,0,126
0xb04f8,265,FUN_004b04f8,0,1,0,0,265
0xb0601,1407,FUN_004b0601,0,1,0,0,1407
0xb0c15,238,FUN_004b0c15,0,1,0,0,238
0xb0d03,330,FUN_004b0d03,0,1,0,0,330
0xb0e4d,633,FUN_004b0e4d,0,1,0,0,633
0xb10c6,114,FUN_004b10c6,0,1,0,0,114
0xb1138,315,FUN_004b1138,0,1,0,0,315
0xb1273,449,FUN_004b1273,0,1,0,0,449
0xb1434,418,FUN_004b1434,0,1,0,0,418
0xb15d6,445,FUN_004b15d6,0,1,0,0,445
0xb1793,103,FUN_004b1793,0,1,0,0,103
0xb17fa,102,FUN_004b17fa,0,1,0,0,102
0xb1860,26,FUN_004b1860,0,1,0,0,26
0xb187a,21,FUN_004b187a,0,1,0,0,21
0xb188f,23,FUN_004b188f,0,1,0,0,23
0xb18a6,107,FUN_004b18a6,0,1,0,0,107
0xb1911,130,FUN_004b1911,0,1,0,0,130
0xb1993,49,FUN_004b1993,0,1,0,0,49
0xb19c4,26,FUN_004b19c4,0,1,0,0,26
0xb19de,40,FUN_004b19de,0,1,0,0,40
0xb1a06,31,FUN_004b1a06,0,1,0,0,31
0xb1a25,161,FUN_004b1a25,0,1,0,0,161
0xb1ac6,26,FUN_004b1ac6,0,1,0,0,26
0xb1ae0,462,FUN_004b1ae0,0,1,0,0,462
0xb1cae,39,FUN_004b1cae,0,1,0,0,39
0xb1cd5,18,FUN_004b1cd5,0,1,0,0,18
0xb1cf0,1394,FUN_004b1cf0,0,1,0,0,1394
0xb2262,179,FUN_004b2262,0,1,0,0,179
0xb2315,467,FUN_004b2315,0,1,0,0,467
0xb24e8,77,FUN_004b24e8,0,1,0,0,77
0xb2535,147,FUN_004b2535,0,1,0,0,147
0xb25c8,139,FUN_004b25c8,0,1,0,0,139
0xb2653,816,FUN_004b2653,0,1,0,0,816
0xb2997,28,FUN_004b2997,0,1,0,0,28
0xb29b3,170,FUN_004b29b3,0,1,0,0,170
0xb2a5d,253,FUN_004b2a5d,0,1,0,0,253
0xb2b5a,39,FUN_004b2b5a,0,1,0,0,39
0xb2b81,18,FUN_004b2b81,0,1,0,0,18
0xb2ba0,955,FUN_004b2ba0,0,1,0,0,955
0xb2f5b,481,FUN_004b2f5b,0,1,0,0,481
0xb313c,361,FUN_004b313c,0,1,0,0,361
0xb32a5,39,FUN_004b32a5,0,1,0,0,39
0xb32cc,18,FUN_004b32cc,0,1,0,0,18
0xb32e0,24,FUN_004b32e0,0,1,0,0,24
0xb32f8,11,FUN_004b32f8,0,1,0,0,11
0xb3303,30,FUN_004b3303,0,1,0,0,30
0xb3321,30,FUN_004b3321,0,1,0,0,30
0xb333f,30,FUN_004b333f,0,1,0,0,30
0xb335d,30,FUN_004b335d,0,1,0,0,30
0xb337b,23,FUN_004b337b,0,1,0,0,23
0xb3392,23,FUN_004b3392,0,1,0,0,23
0xb33a9,22,FUN_004b33a9,0,1,0,0,22
0xb33bf,25,FUN_004b33bf,0,1,0,0,25
0xb33d8,79,FUN_004b33d8,0,1,0,0,79
0xb3427,1599,FUN_004b3427,0,1,0,0,1599
0xb3aba,843,FUN_004b3aba,0,1,0,0,843
0xb3e05,1976,FUN_004b3e05,0,1,0,0,1976
0xb4642,289,FUN_004b4642,0,1,0,0,289
0xb4773,289,FUN_004b4773,0,1,0,0,289
0xb48b8,258,FUN_004b48b8,0,1,0,0,258
0xb49de,148,FUN_004b49de,0,1,0,0,148
0xb4a86,127,FUN_004b4a86,0,1,0,0,127
0xb4b19,87,FUN_004b4b19,0,1,0,0,87
0xb4b80,172,FUN_004b4b80,0,1,0,0,172
0xb4c4c,144,FUN_004b4c4c,0,1,0,0,144
0xb4cfc,120,FUN_004b4cfc,0,1,0,0,120
0xb4d84,96,FUN_004b4d84,0,1,0,0,96
0xb4df4,60,FUN_004b4df4,0,1,0,0,60
0xb4e30,36,FUN_004b4e30,0,1,0,0,36
0xb4e54,622,FUN_004b4e54,0,1,0,0,622
0xb5102,95,FUN_004b5102,0,1,0,0,95
0xb5161,26,FUN_004b5161,0,1,0,0,26
0xb517b,88,FUN_004b517b,0,1,0,0,88
0xb51d3,16,FUN_004b51d3,0,1,0,0,16
0xb51e3,40,FUN_004b51e3,0,1,0,0,40
0xb520b,40,FUN_004b520b,0,1,0,0,40
0xb5233,48,FUN_004b5233,0,1,0,0,48
0xb5263,34,FUN_004b5263,0,1,0,0,34
0xb5285,80,FUN_004b5285,0,1,0,0,80
0xb52d5,39,FUN_004b52d5,0,1,0,0,39
0xb52fc,18,FUN_004b52fc,0,1,0,0,18
0xb5310,15,FUN_004b5310,0,1,0,0,15
0xb531f,15,FUN_004b531f,0,1,0,0,15
0xb532e,18,FUN_004b532e,0,1,0,0,18
0xb5340,15,FUN_004b5340,0,1,0,0,15
0xb534f,39,FUN_004b534f,0,1,0,0,39
0xb5376,18,FUN_004b5376,0,1,0,0,18
0xb559a,6,Ordinal_10,1,1,0,0,6
0xb55a0,6,Ordinal_11,1,1,0,0,6
0xb55a6,6,Ordinal_52,1,1,0,0,6
0xb55ac,6,Ordinal_57,1,1,0,0,6
0xb55b2,6,Ordinal_12,1,1,0,0,6
0xb55b8,6,Ordinal_2,1,1,0,0,6
0xb55be,6,Ordinal_8,1,1,0,0,6
0xb55c4,6,Ordinal_9,1,1,0,0,6
0xb55ca,6,Ordinal_23,1,1,0,0,6
0xb55d0,6,Ordinal_111,1,1,0,0,6
0xb55d6,6,Ordinal_115,1,1,0,0,6
0xb55dc,6,Ordinal_116,1,1,0,0,6
0xb55e2,6,Ordinal_3,1,1,0,0,6
0xb55e8,6,Ordinal_20,1,1,0,0,6
0xb55ee,6,Ordinal_17,1,1,0,0,6
0xb55f4,6,WinGCreateBitmap,1,1,0,0,6
0xb55fa,6,WinGCreateDC,1,1,0,0,6
0xb5600,6,WinGRecommendDIBFormat,1,1,0,0,6
0xb5606,6,WinGSetDIBColorTable,1,1,0,0,6
0xb560c,6,WinGStretchBlt,1,1,0,0,6
0xb5612,6,WinGBitBlt,1,1,0,0,6
0xb5618,6,Netbios,1,1,0,0,6
0xb5660,93,FUN_004b5660,0,1,0,0,93
0xb56c0,39,FUN_004b56c0,0,1,0,0,39
0xb56f0,18,FUN_004b56f0,0,1,0,0,18
0xb5710,257,FUN_004b5710,0,1,0,0,257
0xb5820,399,FUN_004b5820,0,1,0,0,399
0xb59b0,291,FUN_004b59b0,0,1,0,0,291
0xb5ae0,177,FUN_004b5ae0,0,1,0,0,177
0xb5ba0,43,FUN_004b5ba0,0,1,0,0,43
0xb5bd0,326,FUN_004b5bd0,0,1,0,0,326
0xb5d20,735,FUN_004b5d20,0,1,0,0,735
0xb6000,40,FUN_004b6000,0,1,0,0,40
0xb6030,15,FUN_004b6030,0,1,0,0,15
0xb6040,203,FUN_004b6040,0,1,0,0,203
0xb6110,138,FUN_004b6110,0,1,0,0,138
0xb61a0,161,FUN_004b61a0,0,1,0,0,161
0xb6250,142,FUN_004b6250,0,1,0,0,142
0xb62e0,77,FUN_004b62e0,0,1,0,0,77
0xb6330,173,FUN_004b6330,0,1,0,0,173
0xb63e0,239,FUN_004b63e0,0,1,0,0,239
0xb64d0,262,FUN_004b64d0,0,1,0,0,262
0xb65e0,551,FUN_004b65e0,0,1,0,0,551
0xb6810,187,FUN_004b6810,0,1,0,0,187
0xb68d0,277,FUN_004b68d0,0,1,0,0,277
0xb69f0,65,FUN_004b69f0,0,1,0,0,65
0xb6a40,73,FUN_004b6a40,0,1,0,0,73
0xb6a90,100,FUN_004b6a90,0,1,0,0,100
0xb6b00,44,FUN_004b6b00,0,1,0,0,44
0xb6b30,39,FUN_004b6b30,0,1,0,0,39
0xb6b60,18,FUN_004b6b60,0,1,0,0,18
0xb6b80,1023,FUN_004b6b80,0,1,0,0,1023
0xb6f80,151,FUN_004b6f80,0,1,0,0,151
0xb7020,302,FUN_004b7020,0,1,0,0,302
0xb7150,145,FUN_004b7150,0,1,0,0,145
0xb71f0,91,FUN_004b71f0,0,1,0,0,91
0xb7250,28,FUN_004b7250,0,1,0,0,28
0xb7270,54,FUN_004b7270,0,1,0,0,54
0xb72b0,322,FUN_004b72b0,0,1,0,0,322
0xb7400,233,FUN_004b7400,0,1,0,0,233
0xb74f0,409,FUN_004b74f0,0,1,0,0,409
0xb7690,32,FUN_004b7690,0,1,0,0,32
0xb76b0,88,FUN_004b76b0,0,1,0,0,88
0xb7710,47,FUN_004b7710,0,1,0,0,47
0xb7740,143,FUN_004b7740,0,1,0,0,143
0xb77d0,99,FUN_004b77d0,0,1,0,0,99
0xb7840,345,FUN_004b7840,0,1,0,0,345
0xb79a0,5,FUN_004b79a0,0,1,0,0,5
0xb79b0,1133,FUN_004b79b0,0,1,0,0,1133
0xb7e20,77,FUN_004b7e20,0,1,0,0,77
0xb7e70,5,FUN_004b7e70,0,1,0,0,5
0xb7e80,5,FUN_004b7e80,0,1,0,0,5
0xb7e90,39,FUN_004b7e90,0,1,0,0,39
0xb7ec0,18,FUN_004b7ec0,0,1,0,0,18
0xb7ee0,184,FUN_004b7ee0,0,1,0,0,184
0xb7fa0,146,FUN_004b7fa0,0,1,0,0,146
0xb8040,192,FUN_004b8040,0,1,0,0,192
0xb8100,191,FUN_004b8100,0,1,0,0,191
0xb81c0,191,FUN_004b81c0,0,1,0,0,191
0xb8280,36,FUN_004b8280,0,1,0,0,36
0xb82b0,174,FUN_004b82b0,0,1,0,0,174
0xb8360,191,FUN_004b8360,0,1,0,0,191
0xb8420,15,FUN_004b8420,0,1,0,0,15
0xb8430,191,FUN_004b8430,0,1,0,0,191
0xb84f0,191,FUN_004b84f0,0,1,0,0,191
0xb85b0,191,FUN_004b85b0,0,1,0,0,191
0xb8670,117,FUN_004b8670,0,1,0,0,117
0xb86f0,67,FUN_004b86f0,0,1,0,0,67
0xb8740,126,FUN_004b8740,0,1,0,0,126
0xb87c0,55,FUN_004b87c0,0,1,0,0,55
0xb8800,15,FUN_004b8800,0,1,0,0,15
0xb8810,125,FUN_004b8810,0,1,0,0,125
0xb8890,97,FUN_004b8890,0,1,0,0,97
0xb8900,175,FUN_004b8900,0,1,0,0,175
0xb89b0,312,FUN_004b89b0,0,1,0,0,312
0xb8af0,248,FUN_004b8af0,0,1,0,0,248
0xb8bf0,214,FUN_004b8bf0,0,1,0,0,214
0xb8cd0,80,FUN_004b8cd0,0,1,0,0,80
0xb8d20,81,FUN_004b8d20,0,1,0,0,81
0xb8d80,89,FUN_004b8d80,0,1,0,0,89
0xb8de0,92,FUN_004b8de0,0,1,0,0,92
0xb8e40,92,FUN_004b8e40,0,1,0,0,92
0xb8ea0,160,FUN_004b8ea0,0,1,0,0,160
0xb8f40,27,FUN_004b8f40,0,1,0,0,27
0xb8f60,155,FUN_004b8f60,0,1,0,0,155
0xb9000,39,FUN_004b9000,0,1,0,0,39
0xb9030,18,FUN_004b9030,0,1,0,0,18
0xb9050,302,FUN_004b9050,0,1,0,0,302
0xb9180,278,FUN_004b9180,0,1,0,0,278
0xb92a0,383,FUN_004b92a0,0,1,0,0,383
0xb9420,15,FUN_004b9420,0,1,0,0,15
0xb9430,418,FUN_004b9430,0,1,0,0,418
0xb95e0,1376,FUN_004b95e0,0,1,0,0,1376
0xb9b40,1464,FUN_004b9b40,0,1,0,0,1464
0xba100,87,FUN_004ba100,0,1,0,0,87
0xba160,261,FUN_004ba160,0,1,0,0,261
0xba270,64,FUN_004ba270,0,1,0,0,64
0xba2b0,38,FUN_004ba2b0,0,1,0,0,38
0xba2e0,38,FUN_004ba2e0,0,1,0,0,38
0xba310,54,FUN_004ba310,0,1,0,0,54
0xba350,102,FUN_004ba350,0,1,0,0,102
0xba3c0,28,FUN_004ba3c0,0,1,0,0,28
0xba3e0,115,FUN_004ba3e0,0,1,0,0,115
0xba460,262,FUN_004ba460,0,1,0,0,262
0xba570,39,FUN_004ba570,0,1,0,0,39
0xba5a0,18,FUN_004ba5a0,0,1,0,0,18
0xba5c0,153,FUN_004ba5c0,0,1,0,0,153
0xba660,150,FUN_004ba660,0,1,0,0,150
0xba700,1706,FUN_004ba700,0,1,0,0,1706
0xbae20,102,FUN_004bae20,0,1,0,0,102
0xbae90,130,FUN_004bae90,0,1,0,0,130
0xbaf20,160,FUN_004baf20,0,1,0,0,160
0xbafc0,265,FUN_004bafc0,0,1,0,0,265
0xbb0d0,231,FUN_004bb0d0,0,1,0,0,231
0xbb1c0,94,FUN_004bb1c0,0,1,0,0,94
0xbb220,21,FUN_004bb220,0,1,0,0,21
0xbb240,35,FUN_004bb240,0,1,0,0,35
0xbb270,237,FUN_004bb270,0,1,0,0,237
0xbb360,169,FUN_004bb360,0,1,0,0,169
0xbb410,143,FUN_004bb410,0,1,0,0,143
0xbb4a0,373,FUN_004bb4a0,0,1,0,0,373
0xbb620,39,FUN_004bb620,0,1,0,0,39
0xbb650,18,FUN_004bb650,0,1,0,0,18
0xbb670,88,FUN_004bb670,0,1,0,0,88
0xbb6d0,46,FUN_004bb6d0,0,1,0,0,46
0xbb700,180,FUN_004bb700,0,1,0,0,180
0xbb7c0,197,FUN_004bb7c0,0,1,0,0,197
0xbb890,275,FUN_004bb890,0,1,0,0,275
0xbb9b0,91,FUN_004bb9b0,0,1,0,0,91
0xbba10,776,FUN_004bba10,0,1,0,0,776
0xbbd70,373,FUN_004bbd70,0,1,0,0,373
0xbbef0,39,FUN_004bbef0,0,1,0,0,39
0xbbf20,18,FUN_004bbf20,0,1,0,0,18
0xbbf40,1004,FUN_004bbf40,0,1,0,0,1004
0xbc390,871,FUN_004bc390,0,1,0,0,871
0xbc720,158,FUN_004bc720,0,1,0,0,158
0xbc7c0,146,FUN_004bc7c0,0,1,0,0,146
0xbc860,71,FUN_004bc860,0,1,0,0,71
0xbc8b0,15,FUN_004bc8b0,0,1,0,0,15
0xbc8c0,37,FUN_004bc8c0,0,1,0,0,37
0xbc8f0,210,FUN_004bc8f0,0,1,0,0,210
0xbc9d0,189,FUN_004bc9d0,0,1,0,0,189
0xbca90,13,FUN_004bca90,0,1,0,0,13
0xbcaa0,33,FUN_004bcaa0,0,1,0,0,33
0xbcad0,51,FUN_004bcad0,0,1,0,0,51
0xbcb10,499,FUN_004bcb10,0,1,0,0,499
0xbcd90,1130,FUN_004bcd90,0,1,0,0,1130
0xbd200,254,FUN_004bd200,0,1,0,0,254
0xbd300,337,FUN_004bd300,0,1,0,0,337
0xbd460,39,FUN_004bd460,0,1,0,0,39
0xbd490,18,FUN_004bd490,0,1,0,0,18
0xbd4b0,117,FUN_004bd4b0,0,1,0,0,117
0xbd530,275,FUN_004bd530,0,1,0,0,275
0xbd650,340,FUN_004bd650,0,1,0,0,340
0xbd7b0,231,FUN_004bd7b0,0,1,0,0,231
0xbd8a0,53,FUN_004bd8a0,0,1,0,0,53
0xbd8e0,266,FUN_004bd8e0,0,1,0,0,266
0xbd9f0,231,FUN_004bd9f0,0,1,0,0,231
0xbdae0,431,FUN_004bdae0,0,1,0,0,431
0xbdc90,434,FUN_004bdc90,0,1,0,0,434
0xbde50,64,FUN_004bde50,0,1,0,0,64
0xbde90,116,FUN_004bde90,0,1,0,0,116
0xbdf10,117,FUN_004bdf10,0,1,0,0,117
0xbdf90,86,FUN_004bdf90,0,1,0,0,86
0xbdff0,86,FUN_004bdff0,0,1,0,0,86
0xbe050,71,FUN_004be050,0,1,0,0,71
0xbe0a0,669,FUN_004be0a0,0,1,0,0,669
0xbe340,203,FUN_004be340,0,1,0,0,203
0xbe410,2207,FUN_004be410,0,1,0,0,2207
0xbecb0,168,FUN_004becb0,0,1,0,0,168
0xbed60,99,FUN_004bed60,0,1,0,0,99
0xbedd0,1227,FUN_004bedd0,0,1,0,0,1227
0xbf2a0,15,FUN_004bf2a0,0,1,0,0,15
0xbf2b0,63,FUN_004bf2b0,0,1,0,0,63
0xbf2f0,123,FUN_004bf2f0,0,1,0,0,123
0xbf370,863,FUN_004bf370,0,1,0,0,863
0xbf6d0,43,FUN_004bf6d0,0,1,0,0,43
0xbf700,91,FUN_004bf700,0,1,0,0,91
0xbf760,54,FUN_004bf760,0,1,0,0,54
0xbf7a0,484,FUN_004bf7a0,0,1,0,0,484
0xbf990,145,FUN_004bf990,0,1,0,0,145
0xbfa30,154,FUN_004bfa30,0,1,0,0,154
0xbfad0,438,FUN_004bfad0,0,1,0,0,438
0xbfc90,118,FUN_004bfc90,0,1,0,0,118
0xbfd10,48,FUN_004bfd10,0,1,0,0,48
0xbfd40,412,FUN_004bfd40,0,1,0,0,412
0xbfee0,355,FUN_004bfee0,0,1,0,0,355
0xc0050,68,FUN_004c0050,0,1,0,0,68
0xc00a0,681,FUN_004c00a0,0,1,0,0,681
0xc0350,115,FUN_004c0350,0,1,0,0,115
0xc03d0,30,FUN_004c03d0,0,1,0,0,30
0xc03f0,114,FUN_004c03f0,0,1,0,0,114
0xc0470,146,FUN_004c0470,0,1,0,0,146
0xc0510,31,FUN_004c0510,0,1,0,0,31
0xc0530,146,FUN_004c0530,0,1,0,0,146
0xc05d0,16,FUN_004c05d0,0,1,0,0,16
0xc05e0,1124,FUN_004c05e0,0,1,0,0,1124
0xc0a50,506,FUN_004c0a50,0,1,0,0,506
0xc0c50,39,FUN_004c0c50,0,1,0,0,39
0xc0c80,18,FUN_004c0c80,0,1,0,0,18
0xc0ca0,1999,FUN_004c0ca0,0,1,0,0,1999
0xc1470,39,FUN_004c1470,0,1,0,0,39
0xc14a0,18,FUN_004c14a0,0,1,0,0,18
0xc14c0,1872,FUN_004c14c0,0,1,0,0,1872
0xc1c10,39,FUN_004c1c10,0,1,0,0,39
0xc1c40,18,FUN_004c1c40,0,1,0,0,18
0xc1c60,2210,FUN_004c1c60,0,1,0,0,2210
0xc2510,39,FUN_004c2510,0,1,0,0,39
0xc2540,18,FUN_004c2540,0,1,0,0,18
0xc2554,394,FUN_004c2554,0,4,2,5,399
0xc26f0,183,FUN_004c26f0,0,1,0,0,183
0xc27b0,46,FUN_004c27b0,0,1,0,0,46
0xc27e0,51,FUN_004c27e0,0,1,0,0,51
0xc2820,114,FUN_004c2820,0,1,0,0,114
0xc28a0,1020,FUN_004c28a0,0,1,0,0,1020
