rva,name,unit,size,kind
0xf2190,??_C@_0BH@OKOM@Player?5with?5HeroTOMOVE?$AA@,_const,0x0,data
0xf21a8,??_C@_01BJG@?6?$AA@,_const,0x0,data
0xf21ac,??_C@_0M@NECJ@Turns?5Owned?$AA@,_const,0x0,data
0xf21b8,??_C@_08HLC@BestBHC?5?$AA@,_const,0x0,data
0xf21c4,??_C@_0CE@DOLJ@Hero?0?5Best?5RV?5target?5XY?5?5current@,_const,0x0,data
0xf21e8,??_C@_06GFDP@?6?6?$CK?$CK?$CK?$CK?$AA@,_const,0x0,data
0xf21f0,??_C@_04CCHN@POBA?$AA@,_const,0x0,data
0xf21f8,??_C@_03CKIK@POB?$AA@,_const,0x0,data
0xf21fc,??_C@_0DN@DFOP@Town?3?$CF2d?5?5Building?3?5?$CF?518s?5?5?5Raw?5@,_const,0x0,data
0xf223c,??_C@_0DN@OABB@Town?3?$CF2d?5?5Creature?3?5?$CF?518s?5?5?5Raw?5@,_const,0x0,data
0xf227c,??_C@_0DN@PCAI@Town?3?$CF2d?5?5Hero?5?5?5?5?3?5?$CF?515i?5?5?5Raw?5@,_const,0x0,data
0xf22c0,??_C@_01FCOA@?5?$AA@,_const,0x0,data
0xf22c4,??_C@_0N@MKA@FUN?5U?5?3?$CF?515s?$AA@,_const,0x0,data
0xf22d4,??_C@_03NKAH@FV3?$AA@,_const,0x0,data
0xf22d8,??_C@_0CA@PGAG@Player?5?$CFd?5built?5?$CFs?5in?5town?5?$CFd?4?6?$AA@,_const,0x0,data
0xf22f8,??_C@_0CC@FNJP@Player?5?$CFd?5built?5hero?5in?5town?5?$CFd?4@,_const,0x0,data
0xf231c,??_C@_0CD@LJPF@Player?5?$CFd?5built?5?$CFd?5?$CFs?5in?5town?5?$CFd@,_const,0x0,data
0xf2344,??_C@_0FA@LCLK@AI?5encountered?5object?5type?5?$CFd?5an@,_const,0x0,data
0xf2394,??_C@_02CAMF@?$9G?$BL?$AA@,_const,0x0,data
0xf2398,??_C@_0CK@PNBE@I?3?2Projects?2Heroes?2Prog?2SOURCE?2P@,_const,0x0,data
0xf23c4,??_C@_0CK@PNBE@I?3?2Projects?2Heroes?2Prog?2SOURCE?2P@,_const,0x0,data
0xf23f0,??_C@_0CK@PNBE@I?3?2Projects?2Heroes?2Prog?2SOURCE?2P@,_const,0x0,data
0xf241c,??_C@_0CK@PNBE@I?3?2Projects?2Heroes?2Prog?2SOURCE?2P@,_const,0x0,data
0xf2448,??_C@_0CK@PNBE@I?3?2Projects?2Heroes?2Prog?2SOURCE?2P@,_const,0x0,data
0xf2474,??_C@_02EKGM@?$:G?$BL?$AA@,_const,0x0,data
0xf2478,??_C@_0CK@PNBE@I?3?2Projects?2Heroes?2Prog?2SOURCE?2P@,_const,0x0,data
0xf24a4,??_C@_0CK@PNBE@I?3?2Projects?2Heroes?2Prog?2SOURCE?2P@,_const,0x0,data
0xf24d0,??_C@_0CK@PNBE@I?3?2Projects?2Heroes?2Prog?2SOURCE?2P@,_const,0x0,data
0xf24fc,??_C@_0CK@PNBE@I?3?2Projects?2Heroes?2Prog?2SOURCE?2P@,_const,0x0,data
0xf2528,??_C@_0CK@PNBE@I?3?2Projects?2Heroes?2Prog?2SOURCE?2P@,_const,0x0,data
0xf2718,??_C@_03MNC@0GO?$AA@,_const,0x0,data
0xf273c,??_C@_03EFFC@?$:AGO?$AA@,_const,0x0,data
0xf2acc,??_C@_0GN@FOMG@?$HLOriginal?5Campaign?$HN?6?6Either?5Rola@,_const,0x0,data
0xf2b3c,??_C@_0FN@MMJN@?$HLExpansion?5Campaign?$HN?6?6One?5of?5the@,_const,0x0,data
0xf2b9c,??_C@_0CI@OMPC@?$HLCancel?$HN?6?6Cancel?5back?5to?5the?5mai@,_const,0x0,data
0xf2bc4,??_C@_0EP@KLOF@?$HLOriginal?5Map?$HN?6?6Selects?5a?5game?5f@,_const,0x0,data
0xf2c14,??_C@_0EJ@IFFD@?$HLExpansion?5Map?$HN?6?6Selects?5a?5game?5@,_const,0x0,data
0xf2c60,??_C@_0CE@GHIG@?$HLCancel?$HN?6?6Cancel?5back?5to?5main?5me@,_const,0x0,data
0xf2c84,??_C@_0P@PCEE@Elven?5alliance?$AA@,_const,0x0,data
0xf2c94,??_C@_0M@JFNO@Breastplate?$AA@,_const,0x0,data
0xf2ca0,??_C@_0L@MLFN@Wood?5bonus?$AA@,_const,0x0,data
0xf2cac,??_C@_06CDCE@Helmet?$AA@,_const,0x0,data
0xf2cb4,??_C@_0BB@BKOI@Kraeger?5Defeated?$AA@,_const,0x0,data
0xf2cc8,??_C@_0M@KIIJ@Battle?5Garb?$AA@,_const,0x0,data
0xf2cd4,??_C@_0M@HGHF@Wayward?5son?$AA@,_const,0x0,data
0xf2ce0,??_C@_0L@OILE@Uncle?5Ivan?$AA@,_const,0x0,data
0xf2cec,??_C@_0BC@BAIB@Legendary?5Sceptre?$AA@,_const,0x0,data
0xf2d00,??_C@_0P@KCP@Guardian?5Spell?$AA@,_const,0x0,data
0xf2d10,??_C@_0BD@DKCB@Sphere?5of?5Negation?$AA@,_const,0x0,data
0xf2d24,??_C@_08KALF@Uprising?$AA@,_const,0x0,data
0xf2d30,??_C@_0BA@NG@Island?5of?5Chaos?$AA@,_const,0x0,data
0xf2d40,??_C@_0P@HDLG@Arrow?8s?5Flight?$AA@,_const,0x0,data
0xf2d50,??_C@_09BBFN@The?5Abyss?$AA@,_const,0x0,data
0xf2d5c,??_C@_0BB@HENK@The?5Giant?8s?5Pass?$AA@,_const,0x0,data
0xf2d70,??_C@_0BA@BCED@Aurora?5Borealis?$AA@,_const,0x0,data
0xf2d80,??_C@_0P@CGDJ@Betrayal?8s?5End?$AA@,_const,0x0,data
0xf2d90,??_C@_0BD@HIEI@Corruption?8s?5Heart?$AA@,_const,0x0,data
0xf2da4,??_C@_0BC@GGAE@Conquer?5and?5Unify?$AA@,_const,0x0,data
0xf2db8,??_C@_0N@FLAM@Border?5Towns?$AA@,_const,0x0,data
0xf2dc8,??_C@_0BA@HPIB@The?5Wayward?5Son?$AA@,_const,0x0,data
0xf2dd8,??_C@_0BB@BEJG@Crazy?5Uncle?5Ivan?$AA@,_const,0x0,data
0xf2dec,??_C@_0BB@JMKG@The?5Southern?5War?$AA@,_const,0x0,data
0xf2e00,??_C@_0M@KNNH@Ivory?5Gates?$AA@,_const,0x0,data
0xf2e0c,??_C@_0BA@MJAB@The?5Elven?5Lands?$AA@,_const,0x0,data
0xf2e1c,??_C@_0BA@EKLI@The?5Epic?5Battle?$AA@,_const,0x0,data
0xf2e2c,??_C@_0BD@HHBA@The?5Shrouded?5Isles?$AA@,_const,0x0,data
0xf2e40,??_C@_0BE@LDIL@The?5Eternal?5Scrolls?$AA@,_const,0x0,data
0xf2e54,??_C@_0M@KBJE@Power?8s?5End?$AA@,_const,0x0,data
0xf2e60,??_C@_0BC@JNKC@Fount?5of?5Wizardry?$AA@,_const,0x0,data
0xf2e74,const_000f2e74,_const,0x0,data
0xf2e78,const_000f2e78,_const,0x0,data
0xf2e7c,const_000f2e7c,_const,0x0,data
0xf2e80,const_000f2e80,_const,0x0,data
0xf2e84,??_C@_08JPGO@Stranded?$AA@,_const,0x0,data
0xf2e90,??_C@_0N@DF@Pirate?5Isles?$AA@,_const,0x0,data
0xf2ea0,??_C@_0BB@FDNF@King?5and?5Country?$AA@,_const,0x0,data
0xf2eb4,??_C@_0BB@KBKP@Blood?5is?5Thicker?$AA@,_const,0x0,data
0xf2ec8,const_000f2ec8,_const,0x0,data
0xf2ecc,const_000f2ecc,_const,0x0,data
0xf2ed0,const_000f2ed0,_const,0x0,data
0xf2ed4,const_000f2ed4,_const,0x0,data
0xf2ed8,??_C@_0GI@JOEK@Subdue?5the?5unruly?5local?5lords?5in@,_const,0x0,data
0xf2f40,??_C@_0FK@DLLI@Eliminate?5all?5oposition?5in?5this?5@,_const,0x0,data
0xf2f9c,??_C@_0IO@NKDA@The?5sorceresses?5to?5the?5northeast@,_const,0x0,data
0xf302c,??_C@_0OK@HGJF@Having?5prepared?5for?5your?5arrival@,_const,0x0,data
0xf3118,??_C@_0LP@HDCL@The?5barbarian?5despot?5in?5this?5are@,_const,0x0,data
0xf31d8,??_C@_0MO@MMFJ@The?5Empire?5is?5weak?5in?5this?5regio@,_const,0x0,data
0xf32a8,??_C@_0CP@JGAM@For?5the?5good?5of?5the?5Empire?0?5elim@,_const,0x0,data
0xf32d8,??_C@_0KK@CNHF@At?5last?0?5you?5have?5the?5opportunit@,_const,0x0,data
0xf3384,??_C@_0GJ@JCNH@Conquer?5and?5unite?5all?5the?5enemy?5@,_const,0x0,data
0xf33f0,??_C@_0IJ@HLNN@Your?5rival?0?5the?5kingdom?5of?5Haron@,_const,0x0,data
0xf347c,??_C@_0KH@LDOI@Find?5your?5wayward?5son?5Joseph?5who@,_const,0x0,data
0xf3524,??_C@_0HH@EAKG@Rescue?5your?5crazy?5uncle?5Ivan?4?5Fi@,_const,0x0,data
0xf359c,??_C@_0KG@MNAA@Destroy?5the?5barbarians?5who?5are?5a@,_const,0x0,data
0xf3644,??_C@_0EF@NDPF@Retake?5the?5castle?5of?5Ivory?5Gates@,_const,0x0,data
0xf368c,??_C@_0NO@EDGE@Gain?5the?5favor?5of?5the?5elves?4?5The@,_const,0x0,data
0xf376c,??_C@_0HL@GNKF@This?5is?5the?5final?5battle?5against@,_const,0x0,data
0xf37e8,??_C@_0JO@PGOE@Your?5mission?5is?5to?5vanquish?5the?5@,_const,0x0,data
0xf3888,??_C@_0IH@IKIA@The?5location?5of?5the?5great?5librar@,_const,0x0,data
0xf3910,??_C@_0BAN@NNAH@Find?5the?5Orb?5of?5negation?0?5which?5@,_const,0x0,data
0xf3a20,??_C@_0HK@FMJC@You?5must?5take?5control?5of?5the?5cas@,_const,0x0,data
0xf3a9c,const_000f3a9c,_const,0x0,data
0xf3aa0,const_000f3aa0,_const,0x0,data
0xf3aa4,const_000f3aa4,_const,0x0,data
0xf3aa8,const_000f3aa8,_const,0x0,data
0xf3aac,??_C@_0JK@OGEB@Capture?5the?5town?5on?5the?5island?5o@,_const,0x0,data
0xf3b48,??_C@_0HL@DBDL@Find?5and?5defeat?5Martine?0?5the?5pir@,_const,0x0,data
0xf3bc4,??_C@_0FM@FJND@Eliminate?5all?5the?5other?5forces?5w@,_const,0x0,data
0xf3c20,??_C@_0HA@OAIH@Overthrow?5the?5entrenched?5monarch@,_const,0x0,data
0xf3c90,const_000f3c90,_const,0x0,data
0xf3c94,const_000f3c94,_const,0x0,data
0xf3c98,const_000f3c98,_const,0x0,data
0xf3c9c,const_000f3c9c,_const,0x0,data
0xf3ca0,??_C@_03IBEA@POL?$AA@,_const,0x0,data
0xf3ca4,??_C@_03NIFM@DES?$AA@,_const,0x0,data
0xf3ca8,??_C@_03BONM@WIZ?$AA@,_const,0x0,data
0xf3cac,??_C@_03MEIM@VOY?$AA@,_const,0x0,data
0xf3cb0,??_C@_0BB@LHHB@Price?5of?5Loyalty?$AA@,_const,0x0,data
0xf3cc4,??_C@_0M@DCAC@Descendants?$AA@,_const,0x0,data
0xf3cd0,??_C@_0O@DMCG@Wizard?8s?5Isle?$AA@,_const,0x0,data
0xf3ce0,??_C@_0M@IHDD@Voyage?5Home?$AA@,_const,0x0,data
0xf3cec,??_C@_0CD@IFG@This?5burial?5site?5is?5deathly?5stil@,_const,0x0,data
0xf3d10,??_C@_0DJ@NKPF@The?5pit?5of?5mud?5bubbles?5for?5a?5min@,_const,0x0,data
0xf3d4c,??_C@_0EC@NJAG@You?5enter?5the?5structure?5of?5white@,_const,0x0,data
0xf3d90,??_C@_0DE@ECKD@No?5Fire?5Elementals?5approach?5you?5@,_const,0x0,data
0xf3dc4,??_C@_0DK@KBJE@A?5face?5forms?5in?5the?5water?5for?5a?5@,_const,0x0,data
0xf3e00,??_C@_0JG@DKAO@Restless?5spirits?5of?5long?5dead?5wa@,_const,0x0,data
0xf3e98,??_C@_0OE@GAOP@As?5you?5approach?5the?5bubbling?5pit@,_const,0x0,data
0xf3f7c,??_C@_0BHK@HLBC@White?5stone?5pillars?5support?5a?5ro@,_const,0x0,data
0xf40f8,??_C@_0NA@NFKI@Beneath?5a?5structure?5that?5serves?5@,_const,0x0,data
0xf41c8,??_C@_0MN@OLLB@Crystalline?5structures?5cast?5shad@,_const,0x0,data
0xf4298,??_C@_06COBG@Shrine?$AA@,_const,0x0,data
0xf42a0,??_C@_0FC@BACD@The?5Shrine?5increases?5the?5necroma@,_const,0x0,data
0xf42f4,??_C@_0JN@KCF@The?5head?5groom?5approaches?5you?5an@,_const,0x0,data
0xf4394,??_C@_0BFL@KLDK@As?5you?5approach?5the?5stables?0?5the@,_const,0x0,data
0xf44f0,??_C@_0BBF@JIAO@The?5head?5groom?5speaks?5to?5you?0?5?$CCT@,_const,0x0,data
0xf4608,??_C@_0BBC@FJGJ@As?5you?5approach?5the?5stables?0?5the@,_const,0x0,data
0xf471c,??_C@_06CNID@Joseph?$AA@,_const,0x0,data
0xf4724,??_C@_09IKJI@Joseph?5II?$AA@,_const,0x0,data
0xf4730,??_C@_0L@JFGF@Joseph?5III?$AA@,_const,0x0,data
0xf473c,??_C@_09CCLF@Joseph?5IV?$AA@,_const,0x0,data
0xf4748,??_C@_08NPAI@Joseph?5V?$AA@,_const,0x0,data
0xf4754,??_C@_09DEDA@Joseph?5VI?$AA@,_const,0x0,data
0xf4760,??_C@_0L@OILE@Uncle?5Ivan?$AA@,_const,0x0,data
0xf476c,??_C@_07LCJO@Ivan?5II?$AA@,_const,0x0,data
0xf4774,??_C@_08EBFN@Ivan?5III?$AA@,_const,0x0,data
0xf4780,??_C@_07BKLD@Ivan?5IV?$AA@,_const,0x0,data
0xf4788,??_C@_06NJGE@Ivan?5V?$AA@,_const,0x0,data
0xf4790,??_C@_07MDG@Ivan?5VI?$AA@,_const,0x0,data
0xf4798,??_C@_04FMMD@Bas?4?$AA@,_const,0x0,data
0xf47a0,??_C@_04GFHJ@Adv?4?$AA@,_const,0x0,data
0xf47a8,??_C@_04HOEL@Exp?4?$AA@,_const,0x0,data
0xf47b0,??_C@_07BNMP@Advance?$AA@,_const,0x0,data
0xf47b8,??_C@_06JAKL@Advent?$AA@,_const,0x0,data
0xf47c0,??_C@_09NJEE@Adventure?$AA@,_const,0x0,data
0xf47cc,??_C@_07GCPL@Animate?$AA@,_const,0x0,data
0xf47d4,??_C@_06EMDK@Archer?$AA@,_const,0x0,data
0xf47dc,??_C@_05HFOL@Arena?$AA@,_const,0x0,data
0xf47e4,??_C@_05KFDN@Armor?$AA@,_const,0x0,data
0xf47ec,??_C@_04BFDD@Army?$AA@,_const,0x0,data
0xf47f4,??_C@_05KKEI@Arrow?$AA@,_const,0x0,data
0xf47fc,??_C@_08PIBO@Artifact?$AA@,_const,0x0,data
0xf4808,??_C@_0L@IOCH@Attraction?$AA@,_const,0x0,data
0xf4814,??_C@_08ONOL@Backstab?$AA@,_const,0x0,data
0xf4820,??_C@_09BINA@Barbarian?$AA@,_const,0x0,data
0xf482c,??_C@_05CHKP@Baron?$AA@,_const,0x0,data
0xf4834,??_C@_06BJJB@Battle?$AA@,_const,0x0,data
0xf483c,??_C@_07NFIG@Berserk?$AA@,_const,0x0,data
0xf4844,??_C@_0L@MAJH@Blacksmith?$AA@,_const,0x0,data
0xf4850,??_C@_05EPNO@Blade?$AA@,_const,0x0,data
0xf4858,??_C@_05FKHK@Bless?$AA@,_const,0x0,data
0xf4860,??_C@_05ONPN@Blind?$AA@,_const,0x0,data
0xf4868,??_C@_05GAEB@Boots?$AA@,_const,0x0,data
0xf4870,??_C@_0M@JFNO@Breastplate?$AA@,_const,0x0,data
0xf487c,??_C@_07MMEF@Buckler?$AA@,_const,0x0,data
0xf4884,??_C@_07LLPE@Captain?$AA@,_const,0x0,data
0xf488c,??_C@_06HGIP@Castle?$AA@,_const,0x0,data
0xf4894,??_C@_08MEHB@Catapult?$AA@,_const,0x0,data
0xf48a0,??_C@_09KDDG@Cathedral?$AA@,_const,0x0,data
0xf48ac,??_C@_08JNFK@Cauldron?$AA@,_const,0x0,data
0xf48b8,??_C@_07MHO@Cavalry?$AA@,_const,0x0,data
0xf48c0,??_C@_07PMBH@Centaur?$AA@,_const,0x0,data
0xf48c8,??_C@_08OMEI@Champion?$AA@,_const,0x0,data
0xf48d4,??_C@_05DDFN@Charm?$AA@,_const,0x0,data
0xf48dc,??_C@_05HEPD@Cloak?$AA@,_const,0x0,data
0xf48e4,??_C@_06DAAH@Coffin?$AA@,_const,0x0,data
0xf48ec,??_C@_07HCNK@Command?$AA@,_const,0x0,data
0xf48f4,??_C@_07FNBF@Control?$AA@,_const,0x0,data
0xf48fc,??_C@_05KHCP@Cower?$AA@,_const,0x0,data
0xf4904,??_C@_06PKKD@Create?$AA@,_const,0x0,data
0xf490c,??_C@_05POH@Crest?$AA@,_const,0x0,data
0xf4914,??_C@_08GBNC@Crossbow?$AA@,_const,0x0,data
0xf4920,??_C@_05HJBJ@Crush?$AA@,_const,0x0,data
0xf4928,??_C@_05MNJN@Crypt?$AA@,_const,0x0,data
0xf4930,??_C@_07NPPL@Crystal?$AA@,_const,0x0,data
0xf4938,??_C@_05GJLF@Curse?$AA@,_const,0x0,data
0xf4940,??_C@_07JJOK@Cyclops?$AA@,_const,0x0,data
0xf4948,??_C@_06NGLM@Dagger?$AA@,_const,0x0,data
0xf4950,??_C@_06ILDP@Damage?$AA@,_const,0x0,data
0xf4958,??_C@_08GKGC@Darkness?$AA@,_const,0x0,data
0xf4964,??_C@_05LOBJ@Death?$AA@,_const,0x0,data
0xf496c,??_C@_08EPCH@Decimate?$AA@,_const,0x0,data
0xf4978,??_C@_08FCJK@Decisive?$AA@,_const,0x0,data
0xf4984,??_C@_06HCIO@Defeat?$AA@,_const,0x0,data
0xf498c,??_C@_05HNIG@Demon?$AA@,_const,0x0,data
0xf4994,??_C@_06MGOD@Desert?$AA@,_const,0x0,data
0xf499c,??_C@_07JIMI@Destroy?$AA@,_const,0x0,data
0xf49a4,??_C@_0M@NJLI@Devastation?$AA@,_const,0x0,data
0xf49b0,??_C@_07BDBE@Deviate?$AA@,_const,0x0,data
0xf49b8,??_C@_09OOEC@Dimension?$AA@,_const,0x0,data
0xf49c4,??_C@_09FMHB@Diplomacy?$AA@,_const,0x0,data
0xf49d0,??_C@_08MPIH@Discover?$AA@,_const,0x0,data
0xf49dc,??_C@_0L@NFDG@Disruption?$AA@,_const,0x0,data
0xf49e8,??_C@_08GCOB@Distance?$AA@,_const,0x0,data
0xf49f4,??_C@_06CEPP@Dragon?$AA@,_const,0x0,data
0xf49fc,??_C@_05BFKP@Druid?$AA@,_const,0x0,data
0xf4a04,??_C@_07LIEM@Dungeon?$AA@,_const,0x0,data
0xf4a0c,??_C@_07FILH@Dwarven?$AA@,_const,0x0,data
0xf4a14,??_C@_08LEEH@Dwelling?$AA@,_const,0x0,data
0xf4a20,??_C@_0L@DHKM@Earthquake?$AA@,_const,0x0,data
0xf4a2c,??_C@_09IPMK@Elemental?$AA@,_const,0x0,data
0xf4a38,??_C@_06HHLK@Elixir?$AA@,_const,0x0,data
0xf4a40,??_C@_05NIE@Elven?$AA@,_const,0x0,data
0xf4a48,??_C@_06LMBK@Emblem?$AA@,_const,0x0,data
0xf4a50,??_C@_06BPHL@Engage?$AA@,_const,0x0,data
0xf4a58,??_C@_06PKEA@Enrage?$AA@,_const,0x0,data
0xf4a60,??_C@_09PJLP@Entertain?$AA@,_const,0x0,data
0xf4a6c,??_C@_04DLDA@Evil?$AA@,_const,0x0,data
0xf4a74,??_C@_04DEHJ@Fear?$AA@,_const,0x0,data
0xf4a7c,??_C@_04EBFF@Fire?$AA@,_const,0x0,data
0xf4a84,??_C@_08KOGA@Fireball?$AA@,_const,0x0,data
0xf4a90,??_C@_05MIDA@Flail?$AA@,_const,0x0,data
0xf4a98,??_C@_05GPHN@Flask?$AA@,_const,0x0,data
0xf4aa0,??_C@_05JHLF@Flood?$AA@,_const,0x0,data
0xf4aa8,??_C@_08JEAC@Follower?$AA@,_const,0x0,data
0xf4ab4,??_C@_09LCIF@Fortunate?$AA@,_const,0x0,data
0xf4ac0,??_C@_07BMNI@Fortune?$AA@,_const,0x0,data
0xf4ac8,??_C@_08HND@Gargoyle?$AA@,_const,0x0,data
0xf4ad4,??_C@_09GACM@Gauntlets?$AA@,_const,0x0,data
0xf4ae0,??_C@_04FEEC@Gems?$AA@,_const,0x0,data
0xf4ae8,??_C@_05LHCM@Genie?$AA@,_const,0x0,data
0xf4af0,??_C@_05IOPP@Ghost?$AA@,_const,0x0,data
0xf4af8,??_C@_06KCKN@Giants?$AA@,_const,0x0,data
0xf4b00,??_C@_06LKLN@Gloves?$AA@,_const,0x0,data
0xf4b08,??_C@_06MHFH@Goblin?$AA@,_const,0x0,data
0xf4b10,??_C@_04IKOF@Gold?$AA@,_const,0x0,data
0xf4b18,??_C@_05MIHD@Golem?$AA@,_const,0x0,data
0xf4b20,??_C@_09BKMC@Graveyard?$AA@,_const,0x0,data
0xf4b2c,??_C@_07PCEJ@Gravity?$AA@,_const,0x0,data
0xf4b34,??_C@_05ICEM@Guard?$AA@,_const,0x0,data
0xf4b3c,??_C@_05LKPL@Guild?$AA@,_const,0x0,data
0xf4b44,??_C@_07BIAO@Halberd?$AA@,_const,0x0,data
0xf4b4c,??_C@_06HJJB@Hammer?$AA@,_const,0x0,data
0xf4b54,??_C@_04INCH@Harp?$AA@,_const,0x0,data
0xf4b5c,??_C@_05GGOC@Haunt?$AA@,_const,0x0,data
0xf4b64,??_C@_04JAHM@Helm?$AA@,_const,0x0,data
0xf4b6c,??_C@_06DEDP@Heroic?$AA@,_const,0x0,data
0xf4b74,??_C@_05DNKC@Honor?$AA@,_const,0x0,data
0xf4b7c,??_C@_04HFAL@Hope?$AA@,_const,0x0,data
0xf4b84,??_C@_05LGBJ@Horde?$AA@,_const,0x0,data
0xf4b8c,??_C@_05LNOF@Horse?$AA@,_const,0x0,data
0xf4b94,??_C@_09COEL@Horseshoe?$AA@,_const,0x0,data
0xf4ba0,??_C@_05EGMD@Hydra?$AA@,_const,0x0,data
0xf4ba8,??_C@_08IPFG@Identify?$AA@,_const,0x0,data
0xf4bb4,??_C@_06ILNE@Ignite?$AA@,_const,0x0,data
0xf4bbc,??_C@_08IFJP@Illusion?$AA@,_const,0x0,data
0xf4bc8,??_C@_09DKMA@Invisible?$AA@,_const,0x0,data
0xf4bd4,??_C@_07JCF@Kingdom?$AA@,_const,0x0,data
0xf4bdc,??_C@_05BJJF@Knife?$AA@,_const,0x0,data
0xf4be4,??_C@_0L@NGGE@Knighthood?$AA@,_const,0x0,data
0xf4bf0,??_C@_05FLCA@Lance?$AA@,_const,0x0,data
0xf4bf8,??_C@_07GJEJ@Lantern?$AA@,_const,0x0,data
0xf4c00,??_C@_0L@GLHD@Leadership?$AA@,_const,0x0,data
0xf4c0c,??_C@_07IIII@Leather?$AA@,_const,0x0,data
0xf4c14,??_C@_07CONE@Library?$AA@,_const,0x0,data
0xf4c1c,??_C@_05ENJE@Liege?$AA@,_const,0x0,data
0xf4c24,??_C@_04BBGC@Life?$AA@,_const,0x0,data
0xf4c2c,??_C@_09NPLP@Lightning?$AA@,_const,0x0,data
0xf4c38,??_C@_04GHIB@Lord?$AA@,_const,0x0,data
0xf4c40,??_C@_04OIIF@Mace?$AA@,_const,0x0,data
0xf4c48,??_C@_04LCCP@Mage?$AA@,_const,0x0,data
0xf4c50,??_C@_05FONF@Magic?$AA@,_const,0x0,data
0xf4c58,??_C@_07PBEN@Majesty?$AA@,_const,0x0,data
0xf4c60,??_C@_0L@OJDG@Malevolent?$AA@,_const,0x0,data
0xf4c6c,??_C@_06MPKG@Medusa?$AA@,_const,0x0,data
0xf4c74,??_C@_06GIHD@Meteor?$AA@,_const,0x0,data
0xf4c7c,??_C@_05JOHK@Might?$AA@,_const,0x0,data
0xf4c84,??_C@_08JGKE@Minotaur?$AA@,_const,0x0,data
0xf4c90,??_C@_09OFE@Minutemen?$AA@,_const,0x0,data
0xf4c9c,??_C@_07OIEA@Missile?$AA@,_const,0x0,data
0xf4ca4,??_C@_07ECLH@Monster?$AA@,_const,0x0,data
0xf4cac,??_C@_05FIGI@Mummy?$AA@,_const,0x0,data
0xf4cb4,??_C@_0L@PDAO@Navigation?$AA@,_const,0x0,data
0xf4cc0,??_C@_0L@JKJF@Necromancy?$AA@,_const,0x0,data
0xf4ccc,??_C@_04HEIM@Noho?$AA@,_const,0x0,data
0xf4cd4,??_C@_04DCFF@Ogre?$AA@,_const,0x0,data
0xf4cdc,??_C@_08OMCA@Ointment?$AA@,_const,0x0,data
0xf4ce8,??_C@_07FNIN@Paladin?$AA@,_const,0x0,data
0xf4cf0,??_C@_08MPIM@Paralyze?$AA@,_const,0x0,data
0xf4cfc,??_C@_05KNI@Parry?$AA@,_const,0x0,data
0xf4d04,??_C@_07OHAO@Partake?$AA@,_const,0x0,data
0xf4d0c,??_C@_07HCJB@Phoenix?$AA@,_const,0x0,data
0xf4d14,??_C@_06HBLB@Portal?$AA@,_const,0x0,data
0xf4d1c,??_C@_06JCEL@Potion?$AA@,_const,0x0,data
0xf4d24,??_C@_05DOCB@Pouch?$AA@,_const,0x0,data
0xf4d2c,??_C@_06LINB@Powder?$AA@,_const,0x0,data
0xf4d34,??_C@_05EFBF@Power?$AA@,_const,0x0,data
0xf4d3c,??_C@_07KKBL@Pyramid?$AA@,_const,0x0,data
0xf4d44,??_C@_05LHEG@Quest?$AA@,_const,0x0,data
0xf4d4c,??_C@_07DMOP@Rainbow?$AA@,_const,0x0,data
0xf4d54,??_C@_06POLM@Ranger?$AA@,_const,0x0,data
0xf4d5c,??_C@_07NGLL@Recruit?$AA@,_const,0x0,data
0xf4d64,??_C@_06GPOE@Rescue?$AA@,_const,0x0,data
0xf4d6c,??_C@_09DPHJ@Resurrect?$AA@,_const,0x0,data
0xf4d78,??_C@_07CACK@Retreat?$AA@,_const,0x0,data
0xf4d80,??_C@_09CKPD@Righteous?$AA@,_const,0x0,data
0xf4d8c,??_C@_04HOC@Robe?$AA@,_const,0x0,data
0xf4d94,??_C@_05LCAJ@Rogue?$AA@,_const,0x0,data
0xf4d9c,??_C@_04EABO@Rope?$AA@,_const,0x0,data
0xf4da4,??_C@_08BFDJ@Scabbard?$AA@,_const,0x0,data
0xf4db0,??_C@_06DDIE@Scarab?$AA@,_const,0x0,data
0xf4db8,??_C@_08KAPM@Scimitar?$AA@,_const,0x0,data
0xf4dc4,??_C@_06PAFO@Scroll?$AA@,_const,0x0,data
0xf4dcc,??_C@_06GBHM@Shield?$AA@,_const,0x0,data
0xf4dd4,??_C@_05HLMA@Shout?$AA@,_const,0x0,data
0xf4ddc,??_C@_06COBG@Shrine?$AA@,_const,0x0,data
0xf4de4,??_C@_05COBB@Siege?$AA@,_const,0x0,data
0xf4dec,??_C@_08KFBC@Skeleton?$AA@,_const,0x0,data
0xf4df8,??_C@_05MMNO@Skill?$AA@,_const,0x0,data
0xf4e00,??_C@_06MHAA@Slayer?$AA@,_const,0x0,data
0xf4e08,??_C@_05LADE@Sling?$AA@,_const,0x0,data
0xf4e10,??_C@_09HIKM@Sorceress?$AA@,_const,0x0,data
0xf4e1c,??_C@_05PDDA@Speed?$AA@,_const,0x0,data
0xf4e24,??_C@_05EAPD@Staff?$AA@,_const,0x0,data
0xf4e2c,??_C@_06NILK@Statue?$AA@,_const,0x0,data
0xf4e34,??_C@_05KHDD@Storm?$AA@,_const,0x0,data
0xf4e3c,??_C@_06JLMH@Sulfur?$AA@,_const,0x0,data
0xf4e44,??_C@_06HNCH@Summon?$AA@,_const,0x0,data
